Subject	Block	Stim.Arousal	Stim.Valence	StimuliList
20	35	1	1	24
20	36	5	4	1
20	37	5	2	39
20	38	5	5	5
20	39	2	2	22
20	40	5	2	38
20	41	5	1	31
20	42	1	4	9
20	43	1	1	21
20	44	5	2	37
20	45	1	4	7
21	1	5	5	12
21	2	5	5	3
21	3	4	5	13
21	4	4	5	9
21	5	5	5	4
21	6	3	5	26
21	7	3	4	42
21	8	4	1	31
21	9	3	3	20
21	10	1	1	38
21	11	4	5	14
21	12	5	1	36
21	13	3	3	21
21	14	3	3	24
21	15	5	1	35
21	16	5	4	1
21	17	4	2	41
21	18	3	4	43
21	19	3	2	40
21	20	4	5	2
21	21	5	5	7
21	22	3	3	16
21	23	3	3	19
21	24	3	3	32
21	25	4	4	28
21	26	3	2	11
21	27	3	3	17
21	28	2	2	29
21	29	3	5	5
21	30	2	2	34
21	31	3	3	23
21	32	4	4	45
21	33	3	3	15
21	34	4	2	33
21	35	4	4	39
21	36	2	5	6
21	37	2	5	10
21	38	2	4	8
21	39	5	1	37
21	40	3	3	18
21	41	2	2	30
21	42	2	2	27
21	43	3	3	44
21	44	2	2	22
21	45	3	3	25
22	1	5	4	1
22	2	5	4	45
22	3	3	4	41
22	4	5	3	42
22	5	3	3	16
22	6	3	3	15
22	7	3	3	12
22	8	3	3	20
22	9	3	3	44
22	10	3	5	5
22	11	3	5	4
22	12	4	3	27
22	13	3	2	30
22	14	3	3	21
22	15	3	5	26
22	16	3	1	38
22	17	3	5	9
22	18	3	3	28
22	19	3	3	24
22	20	2	1	37
22	21	3	4	11
22	22	3	3	13
22	23	3	1	43
22	24	3	3	18
22	25	5	3	2
22	26	5	4	10
22	27	5	4	6
22	28	3	2	29
22	29	3	3	39
22	30	1	1	32
22	31	1	1	31
22	32	3	3	19
22	33	4	2	34
22	34	3	3	8
22	35	3	3	17
22	36	3	5	7
22	37	3	2	14
22	38	3	3	40
22	39	1	1	35
22	40	3	3	25
22	41	3	3	23
22	42	3	5	22
22	43	4	1	36
22	44	5	1	33
22	45	3	3	3
23	1	3	3	23
23	2	3	2	31
23	3	3	3	11
23	4	3	4	7
23	5	2	2	29
23	6	2	2	14
23	7	4	2	33
23	8	2	4	17
23	9	3	2	30
23	10	3	3	13
23	11	3	3	12
23	12	3	3	27
23	13	3	3	39
23	14	3	3	41
23	15	3	4	3
23	16	2	4	26
23	17	3	3	43
23	18	3	3	16
23	19	3	4	8
23	20	3	4	42
23	21	4	2	36
23	22	3	3	15
23	23	3	3	18
23	24	4	4	5
23	25	3	5	4
23	26	4	1	37
23	27	3	3	21
23	28	3	3	20
23	29	3	4	44
23	30	3	5	45
23	31	3	2	38
23	32	2	2	40
23	33	3	4	9
23	34	2	2	19
23	35	3	4	6
23	36	2	2	28
23	37	2	5	2
23	38	3	4	22
23	39	3	3	32
23	40	4	4	1
23	41	4	4	35
23	42	3	3	10
23	43	3	3	25
23	44	4	1	34
23	45	3	3	24
24	1	3	3	25
24	2	3	3	16
24	3	3	3	27
24	4	3	3	21
24	5	3	3	29
24	6	3	3	26
24	7	4	2	33
24	8	3	3	24
24	9	2	2	36
24	10	3	3	8
24	11	3	3	10
24	12	3	3	32
24	13	3	3	28
24	14	3	2	37
24	15	3	2	31
24	16	3	3	18
24	17	5	2	35
24	18	3	3	17
24	19	3	3	34
24	20	3	3	7
24	21	3	3	23
24	22	3	3	20
24	23	3	3	43
24	24	3	3	39
24	25	3	3	1
24	26	3	3	15
24	27	3	3	9
24	28	3	4	14
24	29	2	2	40
24	30	3	3	6
24	31	3	2	2
24	32	3	3	19
24	33	2	2	3
24	34	3	3	45
24	35	4	2	38
24	36	4	3	12
24	37	3	3	4
24	38	3	3	13
24	39	3	2	22
24	40	3	3	5
24	41	3	3	41
24	42	3	3	44
24	43	3	3	30
24	44	3	2	11
24	45	3	3	42
25	1	4	3	38
25	2	3	2	21
25	3	3	3	44
25	4	4	4	26
25	5	4	4	39
25	6	2	3	22
25	7	3	3	17
25	8	4	4	42
25	9	4	2	8
25	10	2	3	41
25	11	1	2	29
25	12	4	4	12
25	13	3	4	20
25	14	3	4	43
25	15	2	4	25
25	16	4	3	32
25	17	5	4	45
25	18	2	4	6
25	19	2	3	16
25	20	4	4	1
25	21	4	3	4
25	22	2	2	28
25	23	4	1	33
25	24	3	3	14
25	25	3	4	15
25	26	2	2	40
25	27	4	2	34
25	28	4	4	10
25	29	4	5	7
25	30	4	3	2
25	31	4	4	3
25	32	4	3	37
25	33	3	4	13
25	34	3	3	11
25	35	4	4	9
25	36	3	4	18
25	37	3	4	31
25	38	4	4	5
25	39	3	3	23
25	40	5	2	36
25	41	5	2	35
25	42	4	3	27
25	43	1	2	30
25	44	2	4	24
25	45	3	3	19
26	1	1	2	29
26	2	5	5	1
26	3	1	2	32
26	4	3	3	42
26	5	3	3	15
26	6	3	2	40
26	7	3	3	43
26	8	4	4	11
26	9	2	2	30
26	10	3	3	20
26	11	1	3	5
26	12	4	4	14
26	13	5	2	37
26	14	4	4	7
26	15	2	5	10
26	16	3	3	23
26	17	5	1	36
26	18	3	3	44
26	19	2	4	3
26	20	3	3	17
26	21	3	2	24
26	22	3	2	34
26	23	2	2	33
26	24	3	2	31
26	25	5	1	35
26	26	3	4	45
26	27	3	3	8
26	28	5	4	13
26	29	3	3	21
26	30	3	3	19
26	31	4	5	4
26	32	3	5	26
26	33	4	1	28
26	34	3	3	16
26	35	3	2	41
26	36	4	2	12
26	37	3	3	18
26	38	3	4	9
26	39	3	3	22
26	40	5	4	2
26	41	3	3	39
26	42	4	2	38
26	43	3	2	27
26	44	3	3	25
26	45	1	5	6
27	1	4	2	38
27	2	3	3	9
27	3	3	3	17
27	4	4	5	4
27	5	2	3	30
27	6	3	3	25
27	7	3	4	14
27	8	3	4	7
27	9	4	4	6
27	10	3	3	39
27	11	3	3	15
27	12	2	3	29
27	13	4	1	37
27	14	3	3	19
27	15	3	4	45
27	16	3	3	40
27	17	3	3	20
27	18	2	3	27
27	19	3	4	10
27	20	3	4	42
27	21	3	3	41
27	22	2	4	26
27	23	3	2	31
27	24	3	3	44
27	25	3	3	16
27	26	3	4	21
27	27	3	4	13
27	28	4	5	3
27	29	4	2	28
27	30	4	2	36
27	31	3	3	23
27	32	3	3	32
27	33	3	3	8
27	34	3	2	12
27	35	4	1	33
27	36	4	1	35
27	37	3	4	22
27	38	4	4	2
27	39	3	3	18
27	40	4	5	5
27	41	4	5	1
27	42	4	1	34
27	43	3	3	43
27	44	3	3	11
27	45	3	3	24
28	1	3	4	1
28	2	3	3	12
28	3	3	3	30
28	4	3	3	33
28	5	3	3	6
28	6	3	3	37
28	7	3	3	27
28	8	3	3	38
28	9	3	3	41
28	10	3	3	32
28	11	3	4	5
28	12	3	4	43
28	13	3	4	16
28	14	3	4	45
28	15	3	4	7
28	16	3	4	26
28	17	3	4	25
28	18	3	4	17
28	19	3	4	22
28	20	3	3	28
28	21	3	3	11
28	22	3	3	9
28	23	3	3	34
28	24	3	3	24
28	25	3	3	19
28	26	3	4	2
28	27	3	4	21
28	28	3	4	15
28	29	3	3	40
28	30	3	4	14
28	31	3	3	36
28	32	3	4	42
28	33	3	4	3
28	34	3	3	29
28	35	3	3	44
28	36	3	3	18
28	37	3	2	35
28	38	3	4	4
28	39	3	3	8
28	40	3	3	31
28	41	3	3	23
28	42	3	3	39
28	43	3	3	20
28	44	3	4	13
28	45	3	4	10
29	1	2	1	31
29	2	3	3	40
29	3	3	3	15
29	4	2	4	24
29	5	3	3	32
29	6	3	3	27
29	7	2	2	25
29	8	1	5	3
29	9	3	3	30
29	10	5	5	45
29	11	2	4	6
29	12	5	1	36
29	13	4	4	9
29	14	2	4	2
29	15	3	3	13
29	16	3	3	43
29	17	5	5	4
29	18	3	3	44
29	19	3	3	41
29	20	4	2	38
29	21	3	3	28
29	22	3	3	23
29	23	3	3	10
29	24	4	2	34
29	25	3	3	42
29	26	3	3	11
29	27	4	1	5
29	28	3	3	18
29	29	3	3	17
29	30	3	3	20
29	31	4	2	33
29	32	3	3	21
29	33	3	3	29
29	34	4	4	1
29	35	3	3	26
29	36	3	3	8
29	37	4	5	39
29	38	3	2	37
29	39	3	3	19
29	40	4	4	7
29	41	3	3	16
29	42	3	3	22
29	43	5	1	35
29	44	3	3	12
29	45	2	4	14
3	1	3	3	42
3	2	3	4	6
3	3	3	3	11
3	4	3	4	15
3	5	4	2	36
3	6	3	4	4
3	7	3	3	45
3	8	3	2	32
3	9	3	4	17
3	10	4	2	12
3	11	3	4	2
3	12	3	2	31
3	13	3	3	25
3	14	3	4	28
3	15	4	4	5
3	16	3	3	8
3	17	3	2	30
3	18	3	4	3
3	19	3	2	14
3	20	3	3	39
3	21	3	1	38
3	22	3	2	33
3	23	3	3	43
3	24	3	4	7
3	25	4	2	35
3	26	3	3	27
3	27	3	3	16
3	28	3	3	19
3	29	3	3	18
3	30	3	1	37
3	31	3	2	41
3	32	3	3	23
3	33	3	2	34
3	34	3	3	26
3	35	3	2	29
3	36	3	3	21
3	37	4	4	1
3	38	3	3	13
3	39	3	3	24
3	40	3	2	44
3	41	3	3	22
3	42	3	4	9
3	43	3	2	40
3	44	3	4	20
3	45	3	4	10
30	1	4	4	4
30	2	4	4	12
30	3	4	4	2
30	4	2	4	7
30	5	3	3	40
30	6	2	5	39
30	7	4	4	24
30	8	4	5	22
30	9	3	3	15
30	10	2	4	14
30	11	2	2	37
30	12	4	4	6
30	13	4	4	10
30	14	3	3	23
30	15	2	2	18
30	16	4	4	9
30	17	3	3	27
30	18	2	4	11
30	19	4	2	36
30	20	3	3	43
30	21	2	2	38
30	22	3	3	41
30	23	2	2	33
30	24	2	4	26
30	25	2	2	35
30	26	3	3	25
30	27	3	3	17
30	28	2	2	44
30	29	4	4	3
30	30	3	3	30
30	31	2	2	31
30	32	2	2	21
30	33	2	4	28
30	34	4	4	5
30	35	2	4	8
30	36	3	3	42
30	37	2	2	34
30	38	4	4	13
30	39	4	2	29
30	40	3	3	19
30	41	3	3	20
30	42	2	2	32
30	43	4	4	1
30	44	4	4	45
30	45	3	3	16
31	1	4	2	27
31	2	3	3	25
31	3	4	4	11
31	4	3	4	18
31	5	3	3	24
31	6	2	4	20
31	7	4	2	32
31	8	3	3	15
31	9	3	4	43
31	10	3	2	12
31	11	3	3	26
31	12	4	2	40
31	13	4	4	1
31	14	4	1	44
31	15	4	4	4
31	16	2	2	3
31	17	2	4	6
31	18	4	2	34
31	19	5	4	45
31	20	5	2	33
31	21	5	1	35
31	22	2	1	29
31	23	3	3	21
31	24	3	4	17
31	25	3	3	19
31	26	3	2	28
31	27	3	2	13
31	28	2	4	9
31	29	4	4	42
31	30	3	4	39
31	31	5	1	36
31	32	5	4	5
31	33	2	4	7
31	34	3	2	22
31	35	2	2	37
31	36	3	4	8
31	37	4	4	10
31	38	3	3	2
31	39	3	4	14
31	40	3	2	23
31	41	2	2	30
31	42	4	2	31
31	43	5	1	38
31	44	4	2	41
31	45	3	2	16
32	1	3	2	31
32	2	3	3	17
32	3	2	3	24
32	4	2	2	16
32	5	3	3	40
32	6	5	1	35
32	7	3	4	5
32	8	3	3	20
32	9	3	4	9
32	10	3	3	26
32	11	3	3	39
32	12	3	4	4
32	13	3	3	23
32	14	3	3	11
32	15	2	2	29
32	16	2	4	45
32	17	4	2	38
32	18	2	4	14
32	19	3	3	28
32	20	3	4	6
32	21	3	3	34
32	22	3	2	41
32	23	4	4	1
32	24	3	4	3
32	25	3	3	18
32	26	3	3	13
32	27	3	3	32
32	28	4	2	33
32	29	3	3	21
32	30	3	3	27
32	31	5	3	36
32	32	2	3	12
32	33	3	3	42
32	34	2	2	15
32	35	3	3	44
32	36	4	2	37
32	37	3	2	25
32	38	3	4	10
32	39	2	3	22
32	40	3	3	43
32	41	3	3	2
32	42	1	3	30
32	43	3	2	8
32	44	4	4	7
32	45	3	3	19
33	1	3	3	36
33	2	3	3	41
33	3	3	2	31
33	4	3	4	10
33	5	3	3	22
33	6	3	3	42
33	7	3	3	13
33	8	3	4	6
33	9	3	3	26
33	10	3	3	14
33	11	3	2	39
33	12	3	3	20
33	13	3	2	32
33	14	3	3	11
33	15	3	4	5
33	16	2	3	16
33	17	3	3	21
33	18	3	4	2
33	19	3	3	8
33	20	3	3	17
33	21	3	3	23
33	22	3	2	44
33	23	3	3	29
33	24	2	3	40
33	25	3	3	18
33	26	3	2	37
33	27	2	4	7
33	28	3	3	15
33	29	3	3	24
33	30	3	3	12
33	31	3	2	35
33	32	3	2	34
33	33	3	3	25
33	34	3	3	30
33	35	3	2	38
33	36	3	3	43
33	37	3	2	33
33	38	3	3	27
33	39	3	4	9
33	40	3	3	45
33	41	3	3	3
33	42	3	3	28
33	43	3	3	4
33	44	3	3	19
33	45	3	5	1
34	1	3	2	28
34	2	4	3	38
34	3	3	3	14
34	4	3	3	25
34	5	2	3	7
34	6	2	3	11
34	7	3	3	21
34	8	3	3	27
34	9	3	3	31
34	10	3	4	20
34	11	3	2	33
34	12	3	3	23
34	13	3	3	39
34	14	3	3	18
34	15	3	2	44
34	16	3	3	1
34	17	3	3	9
34	18	3	3	16
34	19	4	2	35
34	20	3	3	15
34	21	3	3	2
34	22	3	3	41
34	23	3	3	40
34	24	3	3	45
34	25	3	3	17
34	26	3	3	19
34	27	3	3	5
34	28	3	3	22
34	29	2	3	12
34	30	2	3	4
34	31	2	3	24
34	32	3	2	36
34	33	2	3	32
34	34	2	3	30
34	35	3	3	6
34	36	3	3	43
34	37	3	3	37
34	38	3	3	42
34	39	3	3	13
34	40	3	3	8
34	41	3	3	3
34	42	3	3	26
34	43	3	4	10
34	44	3	2	34
34	45	3	3	29
35	1	2	3	23
35	2	2	2	21
35	3	2	3	19
35	4	3	2	29
35	5	4	3	37
35	6	3	4	20
35	7	3	4	9
35	8	3	3	13
35	9	2	3	26
35	10	3	4	4
35	11	2	3	3
35	12	3	3	6
35	13	3	3	24
35	14	3	2	31
35	15	3	2	22
35	16	3	4	2
35	17	3	3	41
35	18	3	3	39
35	19	3	3	25
35	20	2	2	33
35	21	3	2	36
35	22	3	3	18
35	23	3	4	5
35	24	2	3	43
35	25	3	3	45
35	26	3	3	15
35	27	3	4	1
35	28	3	3	40
35	29	4	3	11
35	30	2	4	10
35	31	2	3	17
35	32	2	3	27
35	33	3	3	32
35	34	3	2	30
35	35	3	3	14
35	36	3	2	28
35	37	3	2	35
35	38	3	2	34
35	39	3	3	44
35	40	2	3	16
35	41	2	4	42
35	42	3	4	8
35	43	3	4	7
35	44	3	2	12
35	45	3	2	38
36	1	3	3	43
36	2	2	3	41
36	3	3	3	19
36	4	2	4	18
36	5	3	4	34
36	6	3	5	2
36	7	3	4	44
36	8	2	4	17
36	9	2	1	29
36	10	3	3	16
36	11	1	4	4
36	12	3	3	9
36	13	1	3	13
36	14	2	5	7
36	15	4	3	42
36	16	3	3	26
36	17	3	2	38
36	18	3	3	3
36	19	3	2	31
36	20	1	3	14
36	21	3	5	5
36	22	3	5	11
36	23	4	4	39
36	24	3	3	32
36	25	4	4	1
36	26	1	1	30
36	27	3	3	15
36	28	2	3	23
36	29	5	3	35
36	30	2	3	28
36	31	4	3	12
36	32	3	3	8
36	33	3	3	25
36	34	3	2	33
36	35	3	4	10
36	36	3	3	20
36	37	3	3	24
36	38	4	3	27
36	39	2	5	45
36	40	1	4	6
36	41	4	2	37
36	42	3	3	22
36	43	5	2	36
36	44	3	2	40
36	45	3	3	21
37	1	4	1	30
37	2	3	3	22
37	3	3	3	2
37	4	3	3	11
37	5	3	3	14
37	6	3	3	17
37	7	3	3	31
37	8	3	2	36
37	9	3	3	24
37	10	3	3	44
37	11	3	3	27
37	12	3	3	25
37	13	3	3	20
37	14	4	2	35
37	15	4	2	34
37	16	3	3	40
37	17	3	4	5
37	18	3	4	45
37	19	3	4	9
37	20	3	4	10
37	21	3	3	42
37	22	3	3	16
37	23	3	3	21
37	24	4	4	3
37	25	4	2	33
37	26	4	1	29
37	27	3	3	15
37	28	3	3	23
37	29	3	3	7
37	30	3	3	8
37	31	3	3	32
37	32	3	3	28
37	33	4	2	37
37	34	3	3	12
37	35	3	3	26
37	36	3	3	39
37	37	3	3	19
37	38	3	4	6
37	39	3	3	43
37	40	3	4	4
37	41	3	3	18
37	42	3	3	1
37	43	3	3	13
37	44	4	2	38
37	45	3	3	41
38	1	3	1	37
38	2	4	4	7
38	3	4	2	35
38	4	2	5	14
38	5	3	3	16
38	6	4	5	10
38	7	4	1	36
38	8	3	3	32
38	9	4	4	2
38	10	2	5	22
38	11	2	2	21
38	12	2	3	11
38	13	2	2	31
38	14	2	4	8
38	15	2	3	18
38	16	3	3	41
38	17	3	2	43
38	18	1	5	28
38	19	3	1	34
38	20	2	3	45
38	21	2	2	13
38	22	3	2	12
38	23	4	4	3
38	24	1	5	6
38	25	2	5	26
38	26	5	5	1
38	27	4	1	44
38	28	4	2	25
38	29	2	2	38
38	30	3	3	39
38	31	2	1	40
38	32	3	5	20
38	33	3	2	27
38	34	2	4	9
38	35	1	1	33
38	36	2	3	15
38	37	3	3	19
38	38	3	2	42
38	39	2	2	29
38	40	2	1	30
38	41	2	2	23
38	42	1	2	24
38	43	1	5	5
38	44	4	4	4
38	45	3	3	17
39	1	2	2	28
39	2	1	2	29
39	3	3	2	23
39	4	3	3	42
39	5	4	4	2
39	6	3	3	22
39	7	3	3	8
39	8	2	2	41
39	9	2	3	25
39	10	3	4	26
39	11	3	4	15
39	12	3	4	20
39	13	4	4	1
39	14	4	4	4
39	15	3	3	18
39	16	3	2	44
39	17	2	3	43
39	18	3	4	6
39	19	4	2	38
39	20	3	4	9
39	21	3	4	17
39	22	2	3	19
39	23	2	3	16
39	24	4	3	45
39	25	4	4	7
39	26	4	4	13
39	27	4	4	11
39	28	2	3	40
39	29	4	2	36
39	30	2	3	21
39	31	4	4	5
39	32	4	4	3
39	33	3	3	24
39	34	3	3	32
39	35	4	3	39
39	36	5	2	35
39	37	3	1	33
39	38	4	2	12
39	39	4	4	10
39	40	2	2	30
39	41	5	2	37
39	42	3	1	34
39	43	3	3	14
39	44	4	2	31
39	45	3	1	27
4	1	3	3	44
4	2	4	5	1
4	3	3	4	4
4	4	4	5	2
4	5	3	3	12
4	6	3	4	10
4	7	4	4	7
4	8	2	2	36
4	9	3	3	41
4	10	3	3	3
4	11	2	3	40
4	12	3	3	15
4	13	3	3	42
4	14	3	2	31
4	15	1	3	30
4	16	3	1	38
4	17	3	3	39
4	18	3	2	32
4	19	3	3	43
4	20	3	3	21
4	21	3	2	19
4	22	3	3	45
4	23	3	5	5
4	24	3	4	9
4	25	3	3	25
4	26	3	3	23
4	27	2	3	22
4	28	3	3	27
4	29	4	3	13
4	30	3	1	37
4	31	3	5	6
4	32	2	2	28
4	33	4	2	34
4	34	5	1	33
4	35	3	3	17
4	36	3	3	20
4	37	3	3	14
4	38	3	3	24
4	39	1	3	29
4	40	3	3	18
4	41	3	4	11
4	42	3	3	16
4	43	4	2	35
4	44	3	3	8
4	45	3	3	26
40	1	2	2	40
40	2	2	4	3
40	3	4	2	34
40	4	3	3	20
40	5	5	1	38
40	6	3	3	19
40	7	5	1	37
40	8	2	4	41
40	9	3	3	15
40	10	2	4	5
40	11	2	4	4
40	12	5	1	35
40	13	3	3	13
40	14	5	1	36
40	15	3	3	43
40	16	3	3	17
40	17	2	4	1
40	18	3	3	22
40	19	2	4	9
40	20	2	4	6
40	21	3	3	8
40	22	3	3	27
40	23	2	2	11
40	24	2	1	29
40	25	3	3	24
40	26	4	4	10
40	27	3	2	39
40	28	3	3	32
40	29	3	3	25
40	30	3	4	45
40	31	3	1	12
40	32	4	2	33
40	33	3	2	21
40	34	2	2	31
40	35	3	3	14
40	36	3	4	2
40	37	3	3	23
40	38	3	3	16
40	39	3	4	26
40	40	3	3	42
40	41	1	1	30
40	42	3	3	18
40	43	3	2	7
40	44	3	1	28
40	45	4	2	44
41	1	3	3	37
41	2	4	2	32
41	3	3	3	20
41	4	3	2	40
41	5	3	2	24
41	6	2	2	36
41	7	2	2	28
41	8	2	3	11
41	9	3	3	19
41	10	3	3	25
41	11	2	3	35
41	12	2	4	5
41	13	2	3	41
41	14	3	3	17
41	15	3	3	22
41	16	3	4	12
41	17	3	4	4
41	18	3	4	29
41	19	3	3	31
41	20	3	3	26
41	21	3	3	14
41	22	3	4	7
41	23	3	4	3
41	24	3	4	6
41	25	3	4	42
41	26	4	4	1
41	27	3	4	21
41	28	3	4	23
41	29	3	3	18
41	30	3	3	39
41	31	3	3	43
41	32	3	3	34
41	33	3	3	15
41	34	2	3	13
41	35	2	3	27
41	36	2	4	9
41	37	2	4	2
41	38	3	4	45
41	39	3	3	38
41	40	2	3	30
41	41	2	3	33
41	42	3	3	16
41	43	3	3	10
41	44	3	3	8
41	45	3	3	44
42	1	2	2	35
42	2	2	3	31
42	3	2	3	17
42	4	3	3	25
42	5	3	3	33
42	6	3	4	10
42	7	3	3	21
42	8	3	3	9
42	9	3	3	8
42	10	3	3	15
42	11	4	4	1
42	12	3	4	22
42	13	3	4	23
42	14	3	4	7
42	15	3	4	27
42	16	3	2	36
42	17	3	3	3
42	18	2	2	37
42	19	4	2	44
42	20	3	3	20
42	21	3	3	26
42	22	3	2	34
42	23	3	3	24
42	24	4	4	32
42	25	4	4	4
42	26	4	2	29
42	27	3	3	42
42	28	3	2	30
42	29	3	3	2
42	30	3	3	12
42	31	3	3	45
42	32	3	2	41
42	33	3	3	16
42	34	4	4	6
42	35	3	3	39
42	36	3	3	40
42	37	4	2	28
42	38	3	2	13
42	39	4	4	5
42	40	4	4	18
42	41	4	2	38
42	42	4	3	43
42	43	3	3	14
42	44	3	3	11
42	45	3	3	19
43	1	2	4	41
43	2	4	1	34
43	3	4	4	7
43	4	3	4	6
43	5	3	3	15
43	6	4	5	44
43	7	2	2	12
43	8	5	1	36
43	9	4	2	19
43	10	2	4	23
43	11	2	2	40
43	12	3	3	13
43	13	2	4	5
43	14	2	1	31
43	15	2	5	1
43	16	3	4	28
43	17	2	2	17
43	18	4	4	11
43	19	3	4	2
43	20	2	1	10
43	21	2	4	25
43	22	3	3	16
43	23	4	4	24
43	24	2	2	14
43	25	3	3	18
43	26	2	1	32
43	27	5	1	38
43	28	2	4	30
43	29	5	1	33
43	30	2	5	42
43	31	2	4	22
43	32	5	1	35
43	33	3	4	21
43	34	2	2	29
43	35	3	2	8
43	36	2	2	27
43	37	2	2	9
43	38	2	1	37
43	39	2	5	45
43	40	2	4	26
43	41	3	4	39
43	42	3	3	43
43	43	4	5	3
43	44	4	5	4
43	45	3	4	20
44	1	3	3	42
44	2	2	3	29
44	3	3	3	32
44	4	3	3	23
44	5	3	2	12
44	6	3	2	36
44	7	3	3	44
44	8	3	3	43
44	9	3	3	15
44	10	3	3	16
44	11	3	4	6
44	12	3	3	37
44	13	3	3	24
44	14	3	3	13
44	15	3	3	21
44	16	3	3	31
44	17	3	3	26
44	18	3	3	11
44	19	3	4	40
44	20	3	2	33
44	21	3	3	3
44	22	3	3	17
44	23	3	2	35
44	24	3	3	1
44	25	3	3	4
44	26	3	3	5
44	27	3	3	7
44	28	3	3	45
44	29	3	4	10
44	30	3	4	2
44	31	2	3	38
44	32	3	3	20
44	33	3	3	8
44	34	3	3	9
44	35	3	3	39
44	36	3	3	14
44	37	3	3	34
44	38	3	3	19
44	39	3	2	28
44	40	3	2	30
44	41	3	2	22
44	42	3	3	18
44	43	3	3	25
44	44	2	3	27
44	45	3	3	41
45	1	4	4	10
45	2	4	5	7
45	3	2	1	29
45	4	5	4	45
45	5	5	5	5
45	6	3	5	15
45	7	3	3	39
45	8	5	2	35
45	9	3	2	32
45	10	3	3	24
45	11	3	3	21
45	12	3	3	41
45	13	3	3	18
45	14	5	4	8
45	15	5	4	26
45	16	2	2	30
45	17	5	2	33
45	18	3	4	20
45	19	5	4	4
45	20	3	4	9
45	21	3	5	17
45	22	4	4	22
45	23	3	2	12
45	24	3	3	25
45	25	5	2	36
45	26	3	1	34
45	27	4	3	11
45	28	3	3	23
45	29	3	2	31
45	30	3	3	44
45	31	3	2	40
45	32	2	2	27
45	33	5	5	2
45	34	3	3	3
45	35	5	2	38
45	36	5	2	28
45	37	4	4	42
45	38	2	4	14
45	39	5	5	1
45	40	2	2	37
45	41	3	3	16
45	42	3	3	19
45	43	2	4	6
45	44	3	4	13
45	45	3	3	43
46	1	3	4	5
46	2	2	2	28
46	3	3	4	7
46	4	3	3	18
46	5	3	3	45
46	6	3	3	27
46	7	2	2	30
46	8	3	3	10
46	9	3	3	15
46	10	3	2	36
46	11	3	4	2
46	12	2	3	24
46	13	3	3	21
46	14	3	3	43
46	15	3	3	9
46	16	2	3	32
46	17	3	4	3
46	18	3	3	17
46	19	3	3	19
46	20	2	4	8
46	21	4	2	35
46	22	3	3	23
46	23	1	2	29
46	24	3	3	42
46	25	3	3	20
46	26	3	3	40
46	27	2	3	22
46	28	3	2	33
46	29	3	4	12
46	30	3	3	14
46	31	3	3	16
46	32	3	3	39
46	33	3	4	4
46	34	4	4	6
46	35	3	2	34
46	36	3	3	26
46	37	3	3	25
46	38	3	4	1
46	39	3	3	37
46	40	4	3	38
46	41	3	3	44
46	42	3	3	11
46	43	3	3	13
46	44	3	3	31
46	45	3	3	41
47	1	3	4	18
47	2	3	3	22
47	3	3	4	43
47	4	4	4	4
47	5	2	2	31
47	6	3	3	45
47	7	3	4	17
47	8	3	2	30
47	9	2	3	27
47	10	4	5	5
47	11	3	3	24
47	12	3	4	9
47	13	2	2	32
47	14	2	3	20
47	15	4	1	34
47	16	4	4	14
47	17	3	3	41
47	18	3	3	16
47	19	3	3	25
47	20	3	4	15
47	21	4	4	12
47	22	4	4	6
47	23	5	2	37
47	24	5	5	1
47	25	3	3	23
47	26	3	4	7
47	27	3	3	11
47	28	3	3	44
47	29	3	2	39
47	30	3	4	3
47	31	4	4	10
47	32	3	3	42
47	33	3	3	19
47	34	3	4	26
47	35	5	2	36
47	36	4	2	38
47	37	4	2	33
47	38	4	4	2
47	39	3	2	29
47	40	3	3	8
47	41	2	2	40
47	42	2	3	13
47	43	2	4	21
47	44	5	1	35
47	45	5	2	28
48	1	4	1	28
48	2	2	2	29
48	3	3	3	26
48	4	3	5	6
48	5	3	4	25
48	6	3	3	43
48	7	4	4	14
48	8	3	4	22
48	9	2	4	30
48	10	3	4	44
48	11	3	4	24
48	12	4	4	18
48	13	4	4	9
48	14	5	1	35
48	15	4	4	42
48	16	4	5	2
48	17	3	2	8
48	18	3	3	21
48	19	3	4	23
48	20	3	3	39
48	21	4	4	3
48	22	4	5	1
48	23	3	4	11
48	24	3	4	13
48	25	5	1	38
48	26	3	4	17
48	27	4	4	45
48	28	2	5	10
48	29	5	1	37
48	30	2	2	40
48	31	5	1	36
48	32	3	4	19
48	33	4	2	12
48	34	4	1	33
48	35	4	5	4
48	36	3	2	15
48	37	3	3	20
48	38	2	2	41
48	39	4	1	34
48	40	3	2	27
48	41	4	1	31
48	42	3	3	16
48	43	4	5	7
48	44	4	5	5
48	45	3	2	32
49	1	3	3	32
49	2	3	4	4
49	3	3	4	11
49	4	3	3	27
49	5	3	3	23
49	6	3	3	20
49	7	4	2	33
49	8	2	2	30
49	9	3	2	19
49	10	3	3	9
49	11	3	2	12
49	12	4	2	28
49	13	3	3	7
49	14	4	1	36
49	15	2	3	41
49	16	2	4	3
49	17	3	3	25
49	18	3	4	1
49	19	5	1	35
49	20	3	3	39
49	21	2	3	38
49	22	3	3	16
49	23	3	3	42
49	24	3	3	5
49	25	2	3	18
49	26	3	4	2
49	27	3	4	17
49	28	3	2	24
49	29	3	2	15
49	30	2	4	13
49	31	3	2	14
49	32	3	2	29
49	33	2	4	43
49	34	3	2	34
49	35	3	4	22
49	36	2	2	37
